ham,For all of the little kidz out there there is Like 7 to 8 Billon people on  earth NOT 7 to 8 MILLON.Get you facts straight before posting comments.‹¯¨
ham,How stupid humanity is‹¯¨
spam,Come and watch my video it is called the odowd crowd zombie movie part 1 ‹¯¨
ham,You know a song sucks dick when you need to use google translate to know  what the fuck its saying!‹¯¨
ham,"We get it, you came here for the views... ‹¯¨"
ham,Wow this video is the most viewed youtube video.. second that comes Justin  bieber- baby SMH WHAT HAS THE WORLD COME TO‹¯¨
spam,"Hey, join me on ts®, a publishing platform where I share my content now:  http://tsu.co/MarkusMairhofer‹¯¨"
ham,"This song is great there are 2,127,315,950 views wow‹¯¨"
ham,I'm watching this in 2014‹¯¨
ham,Most viewed video on youtube...daaaaaaaaaaannng those views can almost  dominate the entire...china...‹¯¨
ham,"how does this video have 2,127,322,484 views if there are only 7 million  people on earth?‹¯¨"
ham,What my gangnam style‹¯¨
ham,Lol this youtuber (officialpsy) is getting so much money lol‹¯¨
ham,1 million dislikes!EPIC FAIL(ready for you fanboys)‹¯¨
ham,"If I knew Korean, this would be even funnier. At least a bit at the end was  in English, but was spoken quite rapidly.‹¯¨"
ham,"Enough with the whole ""how does this have two billion views if there's only  7 million on the planet"" we get it. You're joking. It's not funny anymore.‹¯¨"
spam,"If I get 100 subscribers, I will summon Freddy Mercury's ghost to whipe  from the face of earth One Direction and Miley Cirus.‹¯¨"
spam,if i reach 100 subscribers i will go round in public pouring a bucket of  ice water over people and then running away acting like it wasn't me! like  so people can see!!‹¯¨
ham,YOUTUBE MONEY !!!!!!!!!!!!!!!!!!!!!!!‹¯¨
ham,2 billion for this shit?‹¯¨
ham,"2 billion views, only 2 million shares‹¯¨"
spam,Hi guys my name is Dylan and I do IRL football videos I have 1030  subscribers and I think you guys would like my content so come check it out  and if you do subscribe!‹¯¨
spam,If I get 300 subscribers by tomorrow I'll do a epic Hunger Games Video! ‹¯¨
spam,follower please https://www.facebook.com/lists/161620527267482‹¯¨
ham,2 billion views wow not even baby by justin beibs has that much he doesn't  deserve a capitalized name‹¯¨
spam,If i reach 100 subscribers i will tazz my self and my friend‹¯¨
spam,Please help me go to college guys! Thanks from the bottom of my heart.  https://www.indiegogo.com/projects/i-want-to-go-to-college--19/x/9082175‹¯¨
spam,https://www.facebook.com/SchoolGeniusNITS/photos/ms.c.eJw9kVkOxDAMQm808h5z~;4sNjqP~_tHqBEuM69AQUp1Ih~_fPHgk5zLLsVdQv0ZUf0MB~;LnUJ~;ufTH4YoKfRxYts2zvrrp6qGtw67y~;L551h~;f7~_vlcZzRG8vGCTlPSD9ONGeWhj8~_GIbu~;S3lzMvY~;IQ2~;TwSfzz9WHn7JUSvHufpglQRZczl05fNPhaGeVb3x8yDmC6X~_~;jTcjnMho~;vfXWCjZyvWObihrnGx2ocjnG2PG1EvHXzyjD~_o3h~_RY6f57sPrnD2xV~;~_BzszZ~;8~-.bps.a.390875584405933/391725794320912/?type=1&amp;theater ‹¯¨
spam,I am so awesome and smart!!! Sucscribe to me!‹¯¨
spam,Follow 4 Follow                           @ VaahidMustafic Like 4 Like ‹¯¨
spam,http://hackfbaccountlive.com/?ref=4436607  psy news offñcal ‹¯¨
spam,https://www.facebook.com/nicushorbboy add mee &lt;3 &lt;3‹¯¨
spam,im sorry for the spam but My name is Jenny. I go to high school where  everyone dresses fashionable but for me I don't because i need money to buy  cute clothes. I have low self esteem . I live with my dad. my mom passed  away when i was 6 so i don't really have a mother figure. I have 2 brothers  who is older than me. Since they are boys they get the attention while i  just be alone. I really want to wear pretty clothes like the girls in my  school and get a boyfriend. i just can't be my self. im very quite and shy  at school because i don't have the confidence in myself to talk to someone.  i did have one friend name Caroline but she moved away so now im alone. if  you could donate some money to me it would be great. i don't care about  expensive brand ill just shop at walmart because they have pretty clothes.  also i wanna get my nails done at a salon . i see alot of girls have these  french tips. i never had my nail did at a salon before i will really  appreciate if i can and get my hair curled too. http://www.gofundme.com/dressprettyonce thanks omg please.‹¯¨
ham, I hate this song! ‹¯¨
spam,please throw a sub on my channel‹¯¨
ham,"NEW GOAL!   3,000,000!  Let's go for it!‹¯¨"
spam,Go to my channel if u want to see a fly getting burned alive‹¯¨
ham,just came here to check the views :P‹¯¨
spam,"COME AND CHECK OUT MY NEW YOUTUBE CHHANEL, GOING TO BE POSTING DAILY!‹¯¨"
ham,I hav absolutely no idea what he's saying. Is it even a language?‹¯¨
spam,Please check out my vidios guys‹¯¨
ham,I still to this day wonder why this video is so popular ?? illuminati  confirmed ??‹¯¨
spam,Hey guys can you check my channel out plz. I do mine craft videos. Let's  shoot for 20 subs‹¯¨
ham,This is getting old.........‹¯¨
spam,PLEASE SUBSCRIBE ME!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!‹¯¨
ham,just came to check the view count‹¯¨
spam,Check out my Music Videos! Fuego - U LA LA Remix  hyperurl.co/k6a5xt‹¯¨
spam,Check out my Music Videos! and PLEASE SUBSCRIBE!!!! Fuego - U LA LA Remix  hyperurl.co/k6a5xt‹¯¨
spam,www.marketglory.com/strategygame/lordviperas‹¯¨
ham,"If the shitty Chinese Government didn't block YouTube over there, there'd  be close to 3 billion views right now. ‹¯¨"
ham,WORLD RECORD YOUTUBE VIDEO VIEWS !!!!!! XD‹¯¨
ham,I think he was drunk during this :) x)‹¯¨
spam,Limit sun exposure while driving. Eliminate the hassle of having to swing  the car visor between the windshield and window.  https://www.kickstarter.com/projects/733634264/visortwin‹¯¨
ham,"Hahah, juyk! I allways laugh at the part 1:57.. LOL!‹¯¨"
spam,http://hackfbaccountlive.com/?ref=5242575‹¯¨
ham,"I wanted to know the name of the guy that dances at 00:58, anybody knows ?‹¯¨"
spam,https://www.facebook.com/FUDAIRYQUEEN?pnref=story‹¯¨
ham,"Haha its so funny to see the salt of westerners that top views of youtube  goes to video they dont even understand, keep the salt up!‹¯¨"
spam,FOLLOW MY COMPANY ON TWITTER  thanks.  https://twitter.com/TheWaxedHatCo‹¯¨
ham,imagine if this guy put adsense on with all these views... u could pay ur  morgage‹¯¨
spam,Hey come check us out were new on youtube let us know what you think and  don't forget to subscribe thanks.‹¯¨
ham,"The girl in the train who was dancing, her outfit was so fucking sexy, but  the huge turn-off was she lacked eyebrows D:‹¯¨"
spam,"Look at the pictures, if not difficult http://image2you.ru/48051/1340524/        http://image2you.ru/48051/1340523/          http://image2you.ru/48051/1340522/ http://image2you.ru/48051/1340521/             http://image2you.ru/48051/1340520/       http://image2you.ru/48051/1340519/  http://image2you.ru/48051/1340518/            http://image2you.ru/48051/1340517/          http://image2you.ru/48051/1340504/ http://image2you.ru/48051/1340503/              http://image2you.ru/48051/1340502/            http://image2you.ru/48051/1340500/ http://image2you.ru/48051/1340499/        http://image2you.ru/48051/1340494/             http://image2you.ru/48051/1340493/ http://image2you.ru/48051/1340492/        http://image2you.ru/48051/1340491/           http://image2you.ru/48051/1340490/ http://image2you.ru/48051/1340489/             http://image2you.ru/48051/1340488/‹¯¨"
ham,"Don't mind me, I'm just checking what the views are up to : )‹¯¨"
spam,"Hey guys can you check my YouTube channel I know you hate comments like  this one but I promise if you check my videos it will be entertaining I do  Shotgun Montages,Ninja Defuse Montages and Trolling please guys can you  check them out and thanks have a good day!!!!!!!‹¯¨"
ham,"To everyone joking about how he hacked to get 2 billion views because  there's a certain amount of people or whatever,  He actually did buy views.‹¯¨"
spam,https://www.facebook.com/tofikmiedzynB/photos/a.1496273723978022.1073741828.1496241863981208/1498561870415874/?type=1&amp;theater ‹¯¨
spam,https://www.facebook.com/eeccon/posts/733949243353321?comment_id=734237113324534&amp;offset=0&amp;total_comments=74   please like frigea marius gabriel comment :D‹¯¨
spam,"http://www.bing.com/explore/rewards?PUBL=REFERAFRIEND&amp;CREA=RAW&amp;rrid=_0f9fa8aa-243a-5c2f-c349-ede05ea397ca Bing rewards, earn free money. AND NO U CANT GET UR VIRUS IN BLUE!‹¯¨"
spam,Please do buy these new Christmas shirts! You can buy at any time before  December 4th and they are sold worldwide! Don't miss out:  http://teespring.com/treechristmas‹¯¨
spam,Free my apps get 1m crdits ! Just click on the link and download a app and  done!! ?ú Link: https://m.freemyapps.com/share/url/5af506e1‹¯¨
ham,Why does a song like this have more views than Michael Jackson SMH‹¯¨
ham," Something to dance to, even if your sad JUST dance!!   PSY - GANGNAM STYLE (ˆø?‰????¡Ÿ?¬) M/V: http://youtu.be/9bZkp7q19f0‹¯¨"
ham,everyones back lool this is almost 3 years old and people are still hear!  xD‹¯¨
ham,How can this have 2 billion views when there's only me on the planet? LOL‹¯¨
ham,I don't now why I'm watching this in 2014‹¯¨
spam,subscribe to me for call of duty vids and give aways Goal-100 subs‹¯¨
spam,hi guys please my android photo editor download. thanks https://play.google.com/store/apps/details?id=com.butalabs.photo.editor‹¯¨
ham,"The first billion viewed this because they thought it was really cool, the  other billion and a half came to see how stupid the first billion were...‹¯¨"
spam,i love this so much. AND also I Generate Free Leads on Auto Pilot &amp; You Can  Too! http://www.MyLeaderGate.com/moretraffic‹¯¨
spam,http://www.billboard.com/articles/columns/pop-shop/6174122/fan-army-face-off-round-3 Vote for SONES please....we're against vips....please help us.. &gt;.&lt;‹¯¨
spam,"Hey guys! Please join me in my fight to help abused/mistreated animals! All  fund will go to helping pay for vet bills/and or helping them find homes! I  will place an extra emphasis on helping disabled animals, ones otherwise  would just be put to sleep by other animal organizations. Donate please. http://www.gofundme.com/Angels-n-Wingz‹¯¨"
spam,http://psnboss.com/?ref=2tGgp3pV6L this is the song‹¯¨
spam,Hey everyone. Watch this trailer!!!!!!!!  http://believemefilm.com?hlr=h2hQBUVB‹¯¨
spam,check out my rapping hope you guys like it  https://soundcloud.com/nereboy/call-of-the-lostproduce-by-atlastatlas-rapper-jkork  and follow and message me :)‹¯¨
spam,"Subscribe pleaaaase to my instagram account , i'll subscribe back ƒ?  http://instagram.com/cyrine_ghorbel‹¯¨"
spam,hey guys!! visit my channel pleaase (i'm searching a dream)‹¯¨
spam,Nice! http://www.barnesandnoble.com/s/BDP?csrfToken=I9tIxe8cNkCosOqkEMGjLU5uwv6nSXSO&amp;sort=DD&amp;size=90&amp;csrftoken=89Iyec7nrWP5NYtnO5U7amhVmfLUtgGL&amp;dref=5094&amp;keyword=BDP&amp;store=EBOOK ‹¯¨
spam,http://www.twitch.tv/daconnormc‹¯¨
spam,Hey Guys this is Glamour Beauty! I just started my youtube channel please  go check it out! I'm going to post singing videos and also random videos  that I fell like! Please go to subscribe! More to come soon!. Remember to  subscribe!‹¯¨
spam,Hey guys! My mom said if i got 100 subs before christmas I'll get a kitten  and I always have wanted an kitten so please watch my videos and if you  like it subscribe or like :) Please no mean comments‹¯¨
spam,https://www.facebook.com/photo.php?fbid=543627485763966&amp;l=0d878a889c‹¯¨
spam,https://www.facebook.com/photo.php?v=4483179854075&amp;set=vb.1727483389&amp;type=2&amp;theater ‹¯¨
spam,https://soundcloud.com/artady please check my stuff; and make some feedback‹¯¨
spam,Take a break from Katie and help me reach 100 subscribers this month!  New  music and free downloads! ‹¯¨
spam,Subscribe me please‹¯¨
spam,Check out my covers I have a video coming out  please subscribe‹¯¨
spam,Subscribe to My CHANNEL‹¯¨
spam,Hey guys. I am a very small YouTuber I upload videos nearly every single  day. I once hope to be like shikas so can you please give 2 mins of your  life to view this channel. and my new video is on how to watch all the  anime for free. and I am pretty sure you wont regret visiting this channel. Thank you!‹¯¨
spam,http://www.rtbf.be/tv/emission/detail_the-voice-belgique/toutes-les-auditions/auditionDetail_?emissionId=3873&amp;id=342  Please join me to the voice Liked and shared it please to win more audition  score. Thanks so much‹¯¨
spam,katy perry will u sit on my face please. it would be really awesome and  i'll give you 5 dollars. ok if you want to do this then please call me and  subscribe to my channel first ok thats good and then u sit on my face and  ill get an erection then you sit more k?‹¯¨
spam,"iS IN TOP 10 , IN YOUTUBE TOP VIEWS , ON 9 IS MILEY CYRUS: http://www.google.ro/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;source=web&amp;cd=1&amp;ved=0CB8QFjAA&amp;url=http%3A%2F%2Fen.wikipedia.org%2Fwiki%2FList_of_most_viewed_YouTube_videos&amp;ei=OQ3yU9DWC8L4yQOYo4GoAw&amp;usg=AFQjCNGKM-Idplal6kuVKoEkVgdTT2jVLQ&amp;sig2=OnqZzad3q3CmNBe9nml4gA&amp;bvm=bv.73231344,d.bGQ&amp;cad=rja ‹¯¨"
spam,http://www.amazon.com/Knight-Dawn-cursed-Daniel-N-ebook/dp/B00MPPQHRI/ref=sr_1_7?s=digital-text&amp;%3Bie=UTF8&amp;%3Bqid=1408122684&amp;%3Bsr=1-7&amp;%3Bkeywords=knight&amp;tag=wattpad-20     some people are very talented but some are more talented but there is no  sponsor‹¯¨
spam,I really love this video.. http://www.bubblews.com/account/389088-sheilcen‹¯¨
spam,Hi Guys! check this awesome EDM &amp; House mix :) thanks a lot..  https://soundcloud.com/soundhase/edm-house-mix-2‹¯¨
spam,Hiya???? I just started YouTube and it would mean a lot if some of you could  subscribe and watch my first video?xx‹¯¨
spam,Watch Maroon 5's latest 2nd single from V (It Was Always You) www.youtube. com/watch?v=TQ046FuAu00‹¯¨
spam,Help Please!!  http://www.gofundme.com/RJanimalcare‹¯¨
spam,http://www.mediafire.com/download/yvovhafsv5qzzqo/Video.rar    download and  make money today ‹¯¨
spam,http://www.ebay.com/itm/131275322914?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ‹¯¨
spam,"&lt;script&gt;document.write('&lt;a target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt='+Math.floor(Math.random()*999999999)+'""&gt;');&lt;/script&gt;&lt;noscript&gt;&lt;a  target=""_self"" href="" http://rover.ebay.com/rover/1/710-53481-19255-0/1?icep_ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;ipn=psmain&amp;icep_vectorid=229508&amp;kwid=902099&amp;mtid=824&amp;kw=lg""&gt;check  this out new arive on ebay&lt;/a&gt;&lt;img  style=""text-decoration:none;border:0;padding:0;margin:0;"" src="" http://rover.ebay.com/roverimp/1/710-53481-19255-0/1?ff3=1&amp;pub=5575096797&amp;toolid=10001&amp;campid=5337555197&amp;customid=bogdan+grigore&amp;mpt=[CACHEBUSTER] ""&gt;&lt;/noscript&gt;‹¯¨"
spam,I #votekatyperry for the 2014 MTV #VMA Best Lyric Video! See who's in the  lead and vote:  http://on.mtv.com/Ut15kX‹¯¨
spam,https://www.facebook.com/pages/%D8%AA%D8%AD%D9%85%D9%8A%D9%84-%D8%A7%D8%AC%D9%85%D9%84-%D8%A7%D9%84%D8%A7%D9%85%D9%88%D8%B3%D9%8A%D9%82%D9%89___-music/674732645945877 ‹¯¨
spam,"Hello! I'm Marian, I'm a singer from Venezuela! I was part of a boy-girl band named cubik, and I'm now singing on my own  'cause I wanted to play my own pop and pop-rock songs.  It would mean a lot if you could have a look at my channel to check my  music and watch my new video!! and if u like, subscribe to it! XOXO THANKS!!  PS: if you like a lot my channel, you can share it with your friends!!  Haha!! LOL MARIAN‹¯¨"
ham,"katy perry does remind me of a tiger,like as if its her spirit animal :3 &lt;3‹¯¨"
ham,In what South American jungle or any jungle for that matter do you find an  African elephant and a bengal tiger in the same place. Who made this video.‹¯¨
spam,http://9gag.com/gag/aAVpwj9/ =)‹¯¨
spam,ima rapper trying to get notice please check out my mixtape   datpiff.com/mixtapes-detail.php?id=633807‹¯¨
ham,"Its a good song and i like her video clip, because its a bout a girl that  her airplane crashed on a land far far away... and she found the way to  survive! And i love the pet tiget too( Kitty Purpy) lol :D‹¯¨"
spam,"help me click on the subscribe Mai Nguyen, thank you‹¯¨"
spam,even without make up she is still  hot     http://uk.eonline.com/eol_images/Entire_Site/2012430/reg_1024.katy.mkup.mh.053012.jpg ‹¯¨
ham,Thanks to this video we know that Nokia phones can survive a plane crash.‹¯¨
spam,http://www.bubblews.com/news/6401116-vps-solutions‹¯¨
spam,The TREU DETECTIVE alternate ending! __ http://www.funnyordie.com/videos/d15fb87973/true-defectives‹¯¨
spam,The new Makeup Transformation with Integrated Look-A-Like Feature now  available in Ver 1.13! Do you know who you look like? Install or update  your version of Makeup Transformation  https://play.google.com/store/apps/details?id=com.yourelink.makeuptransformation  or visit Google Play.‹¯¨
ham,"She named the tiger Kitty Purry  No, seriously, she did, check the video ‹¯¨"
ham,Perfect! &lt;3‹¯¨
ham,"And after the video ends, a 13 ft. boa constrictor squeezes her to death.‹¯¨"
ham,"should not have paused the music, this is a clip, not a movie.‹¯¨"
spam,"  HI!:D!:) Weƒ?? re TWIN MELODY ,17 year old twins :) WE DID SOME COVERS!!WE DID A COVER OF BIRTHDAY BY KATY PERRY!!  PLEASE JUST TAKE 1 SECOND AND WATCH IT!! THANKS,MERCI,GRACIAS,DANKE,OBRIGADO,GRAZIE ƒ??.    !!!  &lt;3  XX HAVE A NICE DAY!!:D‹¯¨"
spam,Nicee!!sabrosura viva https://soundcloud.com/yerki-elinmigrante/yerki-myb-move-your-body‹¯¨
spam,"Hey guys go to check my video name ""growtopia my story""‹¯¨"
spam,http://shhort.com/a?r=HuPwEH5ab‹¯¨
spam,YAY IM THE 11TH COMMENTER!!!!!                                    IF YOUR  CRAZY PLEASE DONATE BITCOINS TO ME AT: 1FHeNqx1twqM153v2PTAyieJNEALAhZvEM‹¯¨
spam,http://shhort.com/a?r=G8iX5cTKd‹¯¨
ham,"I love this song, it??s for empowering every woman :)  ""you??re gonna hear me roar"" ;)‹¯¨"
ham,This song makes me want to drink bleach‹¯¨
ham,If she really did this there she's hardcore‹¯¨
spam,http://shhort.com/a?r=Jt2ufxHxc‹¯¨
spam,Follow me watch my videos :) Follow me watch my videos :) Follow me watch  my videos :) Follow me watch my videos :) Follow me watch my videos :)  Follow me watch my videos :) Follow me watch my videos :)‹¯¨
ham,"I'm sorry Katy Perry, I was being weird. I still love you &lt;3‹¯¨"
ham,I'm not a big fan of the song but this video is awesome!‹¯¨
ham,katy perry  just stop it and dont do a song i dont like it‹¯¨
spam, GO TO MY CHANNEL and check out my written songs‹¯¨
spam,"Like Gorlin-Goltz Syndrome Support Community, you are not alone. https://www.facebook.com/GorlinGoltzSupport‹¯¨"
spam,Subscribe and u are gonna hear me roar ;)‹¯¨
ham,In my opinion I think you look better with black hair then blond hair : )‹¯¨
ham,"I loved, she is amazing.. OMG your eyes*_*‹¯¨"
spam,"Please help me give my son a grave.  http://www.gofundme.com/BishopsGraveMarker Or please just share it on your  fb page, I do not have one anymore.‹¯¨"
ham,You gonna hear me ROARRRR.....‹¯¨
spam,follow me---&gt; https://twitter.com/f0llowshoutouts ‹¯¨
ham,I WILL FINISH THIS DISSERTATION! And I will laugh in its face when I  finish! Roaaarrr =3‹¯¨
ham,She's an old Whore!‹¯¨
spam,Please share and help to my Friend! http://www.gofundme.com/jormis  Thank  you very much!‹¯¨
ham,ROAAAAARRRRRR ?????????‹¯¨
ham,This looks so fun and it's a good song‹¯¨
spam,"Check out our vids, our songs are awesome! And that I guarantee :)‹¯¨"
ham,I love You Katy ƒ?‹¯¨
ham,I    loved        it           so       much          because         you          get         to         stand            fear .‹¯¨
spam,Click For iTunes code http://shhort.com/a?r=0LaviqU2b‹¯¨
spam,Katy perry is and inspirational singer her voice is awesome and I loved her  so much . She achieved music history and I couldn't believe that . Guys if  you could take 1min to go to my channel and watch my first video I would be  greatly thankful for this :) ty guys N katy is still awesome xoxo‹¯¨
spam,Hi guys i sell Jack Daniel's Hard Back Cover Case for iPhone 5 5S 5C 4S 4   6'' Old Time with only 3 Dollars on Ebay:  http://www.ebay.com/itm/251638183951?ssPageName=STRK:MESELX:IT&amp;_trksid=p3984.m1555.l2649 ‹¯¨
spam,https://m.facebook.com/story.php?story_fbid=764484966942313&amp;id=754989901225153&amp;ref=stream  gf‹¯¨
spam,subscribe to me‹¯¨
ham,3:46 so cute!‹¯¨
ham,"i think they were drunk when they shot the first half of the video and then the sec on half comes in, and her boobs are magically bigger and  she's more beautiful suddenly, and the dude practically vanishes ‹¯¨"
ham,Roar is without a doubt your best song...feel good song with a message for  everyone. Good job Katy‹¯¨
ham,The great mother of the jungle. Sweet and natural. I like her videos.‹¯¨
spam,http://www.aaas.org/tech-i/vote#view/25874/2177367 VOTE SHELDON PLEASE  GUYS. GIVE IT 5 STARS. THANKS IN ADVANCE‹¯¨
ham,Katy has conqueror's haki &gt;:)‹¯¨
spam,Can you check my videos please? Don't hate me :( Give me one oportunity‹¯¨
spam,WOW VERY NICE CONGRASULATION I LIVE SO MUCH http://en.prothom-alo.com/sport/news/53331/Zimbabwe-A-team-due-in-Dhaka-Wednesday ‹¯¨
ham,There is 7 bilion poeple on earth Now stop being dumb‹¯¨
ham,I love this shit but I disliked it because it's sucks‹¯¨
spam,"hey guys i really want to go to a katy perry concert so im in this contest  where i need a lot of likes and im loosing :( so please if you could like  this picture it would be very nice, thank you i really want to go to her  concert :) https://www.facebook.com/exagdl/photos/a.936868579660284.1073741943.111719098841907/937732262907249/?type=1&amp;theater ‹¯¨"
ham,"this video is very inaccurate, a tiger would rip her face of‹¯¨"
spam,Great video by a great artist in Katy Perry! Admire her creativity! Check  out our channel for no nonsense mobile tech reviews and comparisons as well  as an iPhone 6 and 6 Plus review and comparison!‹¯¨
ham,Are those real animals‹¯¨
spam,"Hey guys!  Can you please SUBSCRIBE to my channel,because I'm gonna filming a video so  hope you guys like it and thank you so much for you're support! Xoxo,Leah!  &lt;3 ‹¯¨"
ham,Maybe the best music video in the last 15 years? This is how pop music is  done folks!‹¯¨
ham,I love KATY PERRY &lt;3 &lt;3‹¯¨
ham,Boooobs‹¯¨
ham,"I really don't understand how this has 600 million views lol. I'm not  hating or anything, it's just confusing. ‹¯¨"
ham,Its almost Katys birthday! October 25th Lets say happy birthday to katy!!! ƒ?ƒ?ƒ?ƒ?ƒ?ƒ?‹¯¨
ham,Katy Perry You Are Looking Soo PRETTY DAMN CUTE :-* :-*‹¯¨
ham,great song you go katy!‹¯¨
ham,looooooooooooooooooooovvvvvvvvveeeeeeeeeeee ittttttttttttt‹¯¨
ham,My telephone!‹¯¨
ham,This comment will randomly get lot's of likes and replies for no reason. I  also like Jello. Strawberry jello.‹¯¨
spam,"Hey guys! I've made a amazing Smiley T-Shirt.Of all the things you wear,  your expression is the most important and remember all the statistics in  the world canƒ??t measure the warmth of a smile. If you're a big fan of  T-Shirts and want to gets more happiness, it's perfect for you.  Check this  out and buy it at www.teespring.com/smiley12 =)) thanks you guys so  much!!! ‹¯¨"
ham,"really want this video to get 1 billion views, would be amazing!‹¯¨"
spam,Katy has the voice of gold. this video really brings the lyrics to life. I  am a rapper with 25000 subscribers.. thumbs up if you hate when you take a  shit and the water splashes your nuts‹¯¨
ham,"I started hating Katy Perry after finding out that she stole all of the  ideas on her videos  from an old comic book. Yet, her music is catchy. ‹¯¨"
ham,How can this song have 629 million views while there are only 7 million  people in the world?‹¯¨
ham,Katy Perry is garbage. Rihanna is the best singer in the world. ‹¯¨
spam,https://www.reverbnation.com/slicknick313/songs‹¯¨
ham,"Katy Perry is part of me Katy Perry is my firework Katy Perry, I love you‹¯¨"
ham,This Song Was Good Until It Got Overplayed The Hell Out Of On Radio‹¯¨
ham,"see it all, human folly right?‹¯¨"
ham,Great.This is a song‹¯¨
ham,Awesum song!! Jus luv it!‹¯¨
spam,Watch my videos xx‹¯¨
spam,Please check out my acoustic cover channel :) thanks ‹¯¨
ham,Imagine this in the news crazy woman found acting like a tiger and bit jims  ear off‹¯¨
ham,selfie alert‹¯¨
ham,Your going to hear me Roar !!!! :-))))   #soundsofsunday ‹¯¨
ham,It is a shit‹¯¨
spam,She loves Vena. trojmiasto.pl/Vena-Bus-Taxi-o59253.html‹¯¨
spam,"THIS IS A COMPETITION TO MEET MY IDOLS, IT WOULD MEAN SO MUCH IF YOU GUYS  WILL LIKE THIS PIC ON IG! http://instagram.com/p/smZdivopxb/‹¯¨"
spam,Katty perry please say in one of your new videoes that they follow the  Girls Girls please‹¯¨
ham,i am a big fan of you and i love you‹¯¨
spam,https://viralangels.com/user/d4aaacwk‹¯¨
ham,I &lt;3 Katy Perry!‹¯¨
ham,"Since she is a feminist champion, why would she want to reinforce the  stereotype of girls being girly by painting the nails of an elephant that  probably wouldn't even appreciate it?‹¯¨"
spam,http://thepiratebay.se/torrent/10626835/The.Expendables.3.2014.DVDSCR.Xvid-DiNGO ‹¯¨
spam,http://thepiratebay.se/torrent/10626048/The.Expendables.3.2014.DVDScr.LEAKED.CLEAN.XviD.MP3-RARBG ‹¯¨
spam,If interested in making extra money by internet use the next link www.swagbucks.com/refer/Nonturtle02‹¯¨
ham,"This is fucking shit. From the first notes, that becomes clear. Complete  and utter shit. May God come and cleanse the earth of the complete and  utter idiocy which is humankind.‹¯¨"
spam,Hey guys plz check out my youtube channel to c funny 2 girls 1 cup reaction  thanks and plz subscribe! Thanks‹¯¨
spam,Please subscribe every sub gets a shout out tell me what type of videos u  want and I will try make it happen‹¯¨
spam,Hey guys subscribe to my channel for no reason! Please!..‹¯¨
spam,Katycat! https://m.facebook.com/profile.php?id=1461302180794905‹¯¨
ham,At least she didn't get rid of her completely useless makeup.‹¯¨
ham,I love roar and Katy Perry. She is my favorite singer and sometimes I just  mute the volume and look at her!‹¯¨
ham,This is the best of the best video in world!!!!!!!!!!!!!!!!!!!!!!!!!!!!!‹¯¨
ham,"She's got it all. Incredible voice, extremely hot, nice tits‹¯¨"
spam,--&gt;ATTENTION KATYCATS! Katy leads with 7 noms at this year MTV EMA! do vote daily for her: tv.  mtvema. com/vote (delete spaces) thumbs up and share on fb‹¯¨
ham,I really like this song.‹¯¨
ham,my son love so much‹¯¨
ham,Y LOVE YOU‹¯¨
spam,follow me on instagram bigboss286‹¯¨
ham,why the elephant have a broken horn‹¯¨
spam,Free itunes $25 giftcard codes: http://shhort.com/a?r=OOCnjqU2b‹¯¨
ham,Where did she find all that make up in a freakin jungle?!‹¯¨
ham,so cute that monkey *-*! ‹¯¨
ham,Nice song‹¯¨
spam,subscribe please ‹¯¨
ham,"You are all sheep, period. This is terrible music.‹¯¨"
spam,"A  friend of mine has invented a big dick formula. He had a small dick (4  inches) and he did some research about this topic. During the research, he  found out the secret knowledge of penis enlargement. He applied what he  had learned and now he has a 7 inch dick. He was absolutely amazed by his  results. Of course, it took a few months. Therefore, he has written a book  about this issue in order to help guys. He asked me to promote his book :)  So, guys if you are interested and for more info check this out  https://payhip.com/b/oTIb  . He is selling it for symbolic ?œ1. Thank you ;)‹¯¨"
ham,In the beginning she was scared off everything and next thing you know she  is out in a leopard bikini!‹¯¨
spam,Please look at my channel‹¯¨
spam,My three bigger secrets are: I don't think I'm good enough for me skinny  size. I'm bisexual and I sweat really freaking bad when I'm nervous. -  check out Secret by Austin Mahone's NEW Single!‹¯¨
spam,https://www.facebook.com/pages/Nailey-nicool/629410220489046?ref=hl like  mee‹¯¨
spam,katy is beautiful. and this song is catchy. I'm a rapper with 25000  subscribers.. thumbs up if you hate when you take a shit and the water  splashes your balls‹¯¨
ham,I love her green eyes‹¯¨
ham,How old is Katy perry?‹¯¨
ham,most popular video on youtube  ‹¯¨
ham,NOKIA spotted‹¯¨
